chr	labels	FRI	GNM	std(fri)	std(gnm)	prediction
chr17	0	0.356358	3e-06	-0.893991	-0.544721	0.9631977
chr4	0	0.540669	1e-06	-1.128939	-0.217578	0.023614436
chr13	0	0.4467	1e-06	-1.240047	-0.341006	4.529953e-05
chr7	0	0.431741	1e-06	-1.166614	-0.334154	0.7073267
chr13	0	0.6083	2e-06	-0.293187	-0.318036	0.9308621
chrX	0	0.618972	2e-06	-0.728807	-0.232933	0.03991592
chr12	0	0.352359	1e-06	-1.29758	-0.442332	0.03838542
chr20	0	0.447274	3e-06	-0.107709	-0.412893	0.124465615
chr8	0	0.367333	1e-06	-1.513557	-0.297746	0.003086567
chr1	0	0.400257	1e-06	-1.354503	-0.485546	0.001658231
chr19	0	0.221629	1e-06	-1.969442	-0.719474	0.8763778
chr16	0	0.453641	2e-06	-0.709695	-0.363549	0.8368265
chrX	0	0.544087	1e-06	-1.372591	-0.25951	3.4183264e-05
chr2	0	0.363633	1e-06	-1.534808	-0.40252	0.0017358065
chr5	0	0.412717	1e-06	-1.338046	-0.289197	0.017541587
chr7	0	0.439342	1e-06	-1.111117	-0.334154	0.02794978
chrX	0	0.606886	1e-06	-0.83271	-0.25951	7.06017e-05
chrX	0	0.643081	2e-06	-0.521543	-0.232933	0.112648666
chr10	0	0.386157	1e-06	-1.13592	-0.350029	0.0034953952
chr14	0	0.442819	2e-06	-0.798334	-0.389401	0.97083855
chrX	0	0.597983	2e-06	-0.909249	-0.232933	0.276783
chr4	0	0.546756	1e-06	-1.092084	-0.217578	0.00013145804
chr8	0	0.452431	1e-06	-0.854569	-0.297746	0.0012691319
chr3	0	0.332011	1e-06	-1.73672	-0.245352	0.004964173
chr7	0	0.54631	2e-06	-0.330114	-0.294247	0.0016331077
chr1	0	0.346333	1e-06	-1.738641	-0.485546	9.5546246e-05
chr10	0	0.405684	1e-06	-0.958207	-0.350029	0.11904612
chr2	0	0.449164	1e-06	-0.774291	-0.40252	0.05423501
chr16	0	0.480578	2e-06	-0.516575	-0.363549	0.98611325
chr12	0	0.326299	1e-06	-1.493758	-0.442332	0.008030891
chr5	0	0.468602	1e-06	-0.909078	-0.289197	0.016918749
chr6	0	0.406089	1e-06	-1.239315	-0.335257	0.030953526
chr16	0	0.473901	2e-06	-0.564445	-0.363549	0.046117038
chr7	0	0.459354	1e-06	-0.965004	-0.334154	0.00039216876
chr2	0	0.364973	1e-06	-1.522893	-0.40252	0.0153235495
chr5	0	0.431173	1e-06	-1.196379	-0.289197	0.25664252
chr2	0	0.439508	1e-06	-0.860149	-0.40252	0.005571246
chr5	0	0.458264	1e-06	-0.988431	-0.289197	0.0015369952
chr4	0	0.63693	2e-06	-0.546121	-0.193043	2.2053719e-05
chr4	0	0.60819	1e-06	-0.720129	-0.217578	0.03241828
chr4	0	0.562901	1e-06	-0.994334	-0.217578	0.0045388937
chrX	0	0.571448	1e-06	-1.137369	-0.25951	0.1320318
chr7	0	0.409514	1e-06	-1.3289	-0.334154	0.00073215365
chr4	0	0.579082	1e-06	-0.896365	-0.217578	0.011127949
chr5	0	0.445625	1e-06	-1.085447	-0.289197	0.08804467
chr4	0	0.513369	1e-06	-1.294228	-0.217578	3.3318996e-05
chr5	0	0.470006	1e-06	-0.898301	-0.289197	0.026871204
chr16	0	0.37565	1e-06	-1.268836	-0.387933	0.3856914
chr2	0	0.481089	1e-06	-0.490423	-0.40252	0.00020557642
chr4	0	0.507396	1e-06	-1.330392	-0.217578	0.00093501806
chrX	0	0.569433	1e-06	-1.154692	-0.25951	0.11666459
chr2	0	0.37381	1e-06	-1.444317	-0.40252	9.840727e-05
chr8	0	0.487232	2e-06	-0.585075	-0.263348	0.0003811121
chrX	0	0.597171	2e-06	-0.916229	-0.232933	0.020299792
chr4	0	0.614162	2e-06	-0.683971	-0.193043	0.033885807
chr9	0	0.50379	1e-06	-1.145199	-0.337721	0.00040531158
chr4	0	0.576032	1e-06	-0.914831	-0.217578	0.008371502
chr5	0	0.569511	2e-06	-0.134509	-0.252146	0.000590235
chr2	0	0.348493	1e-06	-1.669429	-0.40252	0.00044810772
chr13	0	0.441924	1e-06	-1.268031	-0.341006	0.000330925
chr3	0	0.436615	1e-06	-0.861254	-0.245352	0.034494758
chr12	0	0.301476	1e-06	-1.680623	-0.442332	0.11259851
chr2	0	0.371323	1e-06	-1.466431	-0.40252	0.0009338558
chr9	0	0.529448	1e-06	-1.028343	-0.337721	0.08382943
chr7	0	0.373641	1e-06	-1.590818	-0.334154	0.15052363
chr8	0	0.40989	1e-06	-1.184001	-0.297746	0.0007455051
chrX	0	0.686027	2e-06	-0.152337	-0.232933	0.2616945
chr8	0	0.428059	1e-06	-1.043302	-0.297746	0.1660079
chr3	0	0.369164	1e-06	-1.425774	-0.245352	0.0062429607
chr3	0	0.426871	1e-06	-0.942805	-0.245352	0.0038132966
chrX	0	0.738617	4e-06	0.299777	-0.179777	0.37915513
chr6	0	0.497622	2e-06	-0.542443	-0.298252	0.0024225712
chr6	0	0.406877	1e-06	-1.233316	-0.335257	0.2195588
chr7	0	0.533075	2e-06	-0.426746	-0.294247	0.0889087
chr9	0	0.466963	1e-06	-1.312924	-0.337721	0.07372695
chr10	0	0.452449	2e-06	-0.532601	-0.307205	0.001222223
chr2	0	0.311713	1e-06	-1.996466	-0.40252	0.0016996562
chr4	0	0.562268	1e-06	-0.998166	-0.217578	0.00014767051
chr2	0	0.364687	1e-06	-1.525436	-0.40252	0.12830245
chrX	0	0.630174	3e-06	-0.632504	-0.206355	0.0029857755
chr4	0	0.551267	1e-06	-1.064772	-0.217578	0.010616243
chrX	0	0.550447	1e-06	-1.317914	-0.25951	0.071024716
chr4	0	0.700312	2e-06	-0.162371	-0.193043	0.019350559
chr5	0	0.453604	1e-06	-1.024201	-0.289197	0.000120043755
chr3	0	0.428392	1e-06	-0.930075	-0.245352	0.005302638
chrX	0	0.574726	1e-06	-1.109188	-0.25951	0.20422068
chr7	0	0.395633	1e-06	-1.430249	-0.334154	0.0015235841
chr11	0	0.47406	2e-06	-0.478742	-0.326244	0.02038759
chr11	0	0.368708	1e-06	-1.329967	-0.360989	0.0011264086
chr8	0	0.463114	1e-06	-0.771841	-0.297746	0.115724236
chr11	0	0.279054	1e-06	-2.054355	-0.360989	0.054638684
chr12	0	0.324401	1e-06	-1.508046	-0.442332	0.012983829
chr4	0	0.55753	1e-06	-1.026853	-0.217578	0.0033103228
chr3	0	0.352647	1e-06	-1.564011	-0.245352	0.0023609102
chr5	0	0.411019	1e-06	-1.35108	-0.289197	0.00066670775
chr16	0	0.334263	1e-06	-1.565552	-0.387933	0.00021606684
chr9	0	0.631571	1e-06	-0.563233	-0.337721	9.012222e-05
chr2	0	0.401	1e-06	-1.202551	-0.40252	0.7099469
chr7	0	0.354136	1e-06	-1.73323	-0.334154	0.00014647841
chr10	0	0.38188	1e-06	-1.174845	-0.350029	0.00017306209
chr18	0	0.477257	1e-06	-0.930553	-0.323002	0.00067687035
chr2	0	0.3412	1e-06	-1.734276	-0.40252	0.02772057
chr15	0	0.410282	1e-06	-1.111178	-0.424557	0.0012765229
chr11	0	0.355647	1e-06	-1.435497	-0.360989	0.030048907
chr10	0	0.383198	1e-06	-1.16285	-0.350029	0.35916024
chrX	0	0.596398	1e-06	-0.922875	-0.25951	0.73746973
chr8	0	0.365051	1e-06	-1.531228	-0.297746	0.0003888011
chr8	0	0.363671	1e-06	-1.541915	-0.297746	0.00014603138
chr16	0	0.395107	1e-06	-1.129343	-0.387933	0.6595068
chr5	0	0.352801	1e-06	-1.797956	-0.289197	0.00057280064
chrX	0	0.542401	1e-06	-1.387085	-0.25951	0.0011358857
chr2	0	0.362931	1e-06	-1.54105	-0.40252	0.028219044
chr6	0	0.471612	2e-06	-0.740466	-0.298252	0.0004953146
chr3	0	0.431059	1e-06	-0.907754	-0.245352	0.26499903
chr15	0	0.306941	1e-06	-1.902932	-0.424557	0.00071033835
chr16	0	0.326257	1e-06	-1.62295	-0.387933	0.03520432
chr16	0	0.32974	1e-06	-1.597979	-0.387933	0.015986562
chr12	0	0.439717	1e-06	-0.639955	-0.442332	0.98072934
chr6	0	0.386577	1e-06	-1.387867	-0.335257	0.01893738
chr4	0	0.654112	1e-06	-0.442092	-0.217578	0.030453354
chr3	0	0.403168	1e-06	-1.141183	-0.245352	0.0049883425
chr1	0	0.355525	1e-06	-1.67316	-0.485546	0.013523728
chr3	0	0.317611	1e-06	-1.857239	-0.245352	0.0003375709
chr5	0	0.391777	1e-06	-1.49878	-0.289197	0.004074633
chr16	0	0.392566	2e-06	-1.14756	-0.363549	0.16438141
chr4	0	0.638637	1e-06	-0.535786	-0.217578	4.87864e-05
chr14	0	0.319137	1e-06	-1.552279	-0.417507	6.571412e-05
chr5	0	0.413333	1e-06	-1.333318	-0.289197	0.5589394
chr8	0	0.582119	2e-06	0.149718	-0.263348	0.00035092235
chr12	0	0.3334	1e-06	-1.440302	-0.442332	3.3646822e-05
chr4	0	0.408836	1e-06	-1.927129	-0.217578	0.0010820627
chr6	0	0.35877	1e-06	-1.599571	-0.335257	0.04514748
chr14	0	0.324869	1e-06	-1.517338	-0.417507	0.000297755
chr1	0	0.445963	1e-06	-1.028907	-0.485546	0.63457924
chr3	0	0.346605	1e-06	-1.614578	-0.245352	0.0015748143
chr12	0	0.35299	1e-06	-1.29283	-0.442332	0.81329715
chr1	0	0.395423	1e-06	-1.388939	-0.485546	0.0018436313
chrX	0	0.634769	2e-06	-0.593001	-0.232933	0.0017786622
chrX	0	0.566586	1e-06	-1.179168	-0.25951	1.22487545e-05
chr10	0	0.493914	3e-06	-0.155231	-0.264381	0.6589186
chrX	0	0.596191	2e-06	-0.924654	-0.232933	0.0018760264
chr2	0	0.338651	1e-06	-1.756941	-0.40252	0.012031406
chr3	0	0.404931	1e-06	-1.126428	-0.245352	0.008955926
chr4	0	0.595256	2e-06	-0.798439	-0.193043	0.0030244887
chr1	0	0.318227	1e-06	-1.93886	-0.485546	0.016992152
chr14	0	0.414143	1e-06	-0.973138	-0.417507	0.051547736
chr6	0	0.425341	1e-06	-1.092743	-0.335257	0.00035199523
chr6	0	0.368631	1e-06	-1.524496	-0.335257	0.5782343
chr1	0	0.406004	1e-06	-1.313563	-0.485546	0.06430501
chr2	0	0.42571	1e-06	-0.982837	-0.40252	0.00043991208
chr2	0	0.537734	3e-06	0.013248	-0.248412	0.024374038
chr1	0	0.44881	1e-06	-1.008626	-0.485546	0.02203691
chr4	0	0.537998	1e-06	-1.14511	-0.217578	0.22494936
chr2	0	0.394123	1e-06	-1.2637	-0.40252	0.031024128
chr2	0	0.43513	1e-06	-0.899077	-0.40252	6.428361e-05
chr12	0	0.557523	3e-06	0.24688	-0.345722	0.14820227
chr5	0	0.393798	1e-06	-1.483267	-0.289197	1.4573336e-05
chr21	0	0.67422	1e-06	-0.80527	-0.348593	0.001552999
chr11	0	0.29087	1e-06	-1.958884	-0.360989	0.05311811
chr4	0	0.684166	1e-06	-0.260128	-0.217578	0.04391268
chr7	0	0.498802	1e-06	-0.676983	-0.334154	0.004412204
chr2	0	0.464472	1e-06	-0.638177	-0.40252	0.003440082
chr2	0	0.440999	1e-06	-0.846892	-0.40252	0.20566905
chr6	0	0.37571	1e-06	-1.470601	-0.335257	0.0019957423
chr11	0	0.428484	1e-06	-0.846987	-0.360989	0.011552453
chr1	0	0.405854	1e-06	-1.314632	-0.485546	0.05035892
chr15	0	0.409865	1e-06	-1.114373	-0.424557	0.45059422
chr5	0	0.602097	3e-06	0.115618	-0.215094	0.98614645
chr8	0	0.394195	1e-06	-1.305541	-0.297746	0.007610053
chr3	0	0.524156	2e-06	-0.128594	-0.208421	0.067902446
chr2	0	0.44214	1e-06	-0.836746	-0.40252	0.0009939373
chr9	0	0.51383	1e-06	-1.099473	-0.337721	0.25385708
chr10	0	0.380276	1e-06	-1.189443	-0.350029	0.3391655
chr8	0	0.439293	1e-06	-0.956308	-0.297746	0.015556395
chr12	0	0.434752	2e-06	-0.677331	-0.394027	0.13303524
chr4	0	0.638104	1e-06	-0.539013	-0.217578	0.0075289905
chr1	0	0.373871	1e-06	-1.542469	-0.485546	0.49407855
chr13	0	0.44156	1e-06	-1.270164	-0.341006	0.0011506379
chr16	0	0.632718	6e-06	0.574163	-0.266011	0.9987056
chr4	0	0.561382	1e-06	-1.003531	-0.217578	0.008479446
chr7	0	0.397782	1e-06	-1.414558	-0.334154	0.0003822446
chrX	0	0.520125	1e-06	-1.578591	-0.25951	0.014851749
chr10	0	0.31295	1e-06	-1.802172	-0.350029	0.0023911
chr21	0	0.66181	1e-06	-0.837	-0.348593	0.0014776587
chr13	0	0.44286	1e-06	-1.262547	-0.341006	0.03766364
chr10	0	0.415431	1e-06	-0.8695	-0.350029	0.009701401
chr4	0	0.623673	1e-06	-0.626386	-0.217578	0.005331427
chr5	0	0.489527	1e-06	-0.748459	-0.289197	0.00044235587
chr11	0	0.415127	1e-06	-0.95491	-0.360989	0.005795479
chr5	0	0.446795	2e-06	-1.076466	-0.252146	0.0028669834
chrX	0	0.518985	1e-06	-1.588392	-0.25951	0.028697282
chrX	0	0.589252	1e-06	-0.984309	-0.25951	0.08596715
chrX	0	0.593294	1e-06	-0.94956	-0.25951	0.17232317
chr1	0	0.41638	1e-06	-1.239647	-0.485546	0.00015991926
chrX	0	0.505485	1e-06	-1.704451	-0.25951	0.04556024
chr2	0	0.400449	1e-06	-1.207451	-0.40252	0.000100016594
chr10	0	0.343281	1e-06	-1.526132	-0.350029	0.086471796
chr7	0	0.588563	3e-06	-0.021613	-0.25434	0.008753121
chr2	0	0.422561	1e-06	-1.010837	-0.40252	0.003888458
chrX	0	0.57681	1e-06	-1.091272	-0.25951	2.9921532e-05
chr4	0	0.664009	1e-06	-0.38217	-0.217578	0.1672855
chr7	0	0.439387	1e-06	-1.110788	-0.334154	0.0023441613
chr3	0	0.362332	1e-06	-1.482954	-0.245352	0.055015385
chr1	0	0.375849	1e-06	-1.528378	-0.485546	0.2168267
chrX	0	0.60498	1e-06	-0.849096	-0.25951	0.15838361
chr10	0	0.370633	2e-06	-1.277203	-0.307205	0.0009037256
chr16	0	0.365349	1e-06	-1.342687	-0.387933	0.030136585
chr1	0	0.351317	1e-06	-1.703137	-0.485546	0.0033976436
chr3	0	0.407094	1e-06	-1.108325	-0.245352	0.47649673
chr7	0	0.583977	2e-06	-0.055096	-0.294247	0.010504395
chr10	0	0.376091	1e-06	-1.22753	-0.350029	0.19822696
chr3	0	0.348286	1e-06	-1.600509	-0.245352	0.00015935302
chr10	0	0.315867	1e-06	-1.775625	-0.350029	0.038760662
chrX	0	0.60348	1e-06	-0.861991	-0.25951	0.100930214
chr10	0	0.394151	1e-06	-1.063168	-0.350029	0.16381928
chr3	0	0.488456	1e-06	-0.427379	-0.245352	0.115196526
chrX	0	0.589627	2e-06	-0.981085	-0.232933	0.08596957
chrX	0	0.630087	1e-06	-0.633252	-0.25951	9.536743e-05
chr13	0	0.437204	1e-06	-1.295687	-0.341006	0.010551602
chr6	0	0.397085	1e-06	-1.307866	-0.335257	0.54806006
chr2	0	0.451039	1e-06	-0.757619	-0.40252	0.0049708784
chr14	0	0.346684	1e-06	-1.384357	-0.417507	3.3468008e-05
chr5	0	0.465164	1e-06	-0.935467	-0.289197	4.953146e-05
chr17	0	0.423613	3e-06	-0.242217	-0.544721	0.99032795
chr14	0	0.331778	1e-06	-1.475222	-0.417507	0.015110731
chr3	0	0.436824	1e-06	-0.859505	-0.245352	0.031133294
chr14	0	0.393233	1e-06	-1.100602	-0.417507	0.050379932
chr5	0	0.417462	1e-06	-1.301624	-0.289197	0.00016263127
chr4	0	0.592871	1e-06	-0.812879	-0.217578	0.024397135
chr8	0	0.426955	1e-06	-1.051852	-0.297746	0.079701155
chr5	0	0.460088	1e-06	-0.97443	-0.289197	0.72205484
chr8	0	0.409144	1e-06	-1.189778	-0.297746	0.0006123483
chr2	0	0.438886	1e-06	-0.86568	-0.40252	0.0018060207
chr14	0	0.539292	3e-06	-0.21025	-0.361294	0.0033540428
chrX	0	0.606973	3e-06	-0.831962	-0.206355	0.00015833974
chr14	0	0.371515	1e-06	-1.232992	-0.417507	0.36049107
chr1	0	0.483469	1e-06	-0.761726	-0.485546	0.49368387
chr13	0	0.453994	1e-06	-1.197309	-0.341006	0.00010442734
chr13	0	0.499495	1e-06	-0.930706	-0.341006	0.023937255
chr8	0	0.352959	1e-06	-1.624867	-0.297746	0.00018626451
chr14	0	0.36089	1e-06	-1.29776	-0.417507	0.0035422444
chrX	0	0.624247	1e-06	-0.683458	-0.25951	0.006387025
chr11	0	0.430693	1e-06	-0.829139	-0.360989	0.2591923
chr16	0	0.362742	1e-06	-1.361378	-0.387933	0.98956275
chr11	0	0.504562	1e-06	-0.232291	-0.360989	0.0014103353
chr1	0	0.376222	1e-06	-1.525721	-0.485546	0.0037263036
chr3	0	0.414785	1e-06	-1.043957	-0.245352	0.0052576065
chr12	0	0.429928	1e-06	-0.713646	-0.442332	0.98097837
chr2	0	0.374431	1e-06	-1.438795	-0.40252	0.0016136765
chr3	0	0.402408	1e-06	-1.147544	-0.245352	0.0066324174
chr6	0	0.371656	1e-06	-1.501466	-0.335257	0.009478092
chr13	0	0.49885	1e-06	-0.934485	-0.341006	0.1400393
chr1	0	0.378732	1e-06	-1.507841	-0.485546	0.002932936
chr11	0	0.336684	1e-06	-1.588715	-0.360989	3.027916e-05
chr1	0	0.512754	2e-06	-0.553108	-0.40969	0.00051137805
chr7	0	0.439751	1e-06	-1.108131	-0.334154	0.0644986
chr14	0	0.338912	1e-06	-1.431734	-0.417507	0.000952065
chr4	0	0.564225	1e-06	-0.986317	-0.217578	0.0021317005
chr8	0	0.445378	1e-06	-0.909186	-0.297746	0.0017383397
chr1	0	0.381135	1e-06	-1.490722	-0.485546	0.00045254827
chr8	0	0.402073	1e-06	-1.244535	-0.297746	0.06483364
chr11	0	0.367163	1e-06	-1.34245	-0.360989	0.03848353
chr9	0	0.727089	2e-06	-0.128206	-0.317218	0.21582699
chr8	0	0.440855	1e-06	-0.944212	-0.297746	0.009767413
chrX	0	0.596791	2e-06	-0.919496	-0.232933	0.00031760335
chr13	0	0.668779	4e-06	0.061176	-0.272096	0.9783211
chr4	0	0.640352	1e-06	-0.525402	-0.217578	0.0006162226
chr8	0	0.472757	1e-06	-0.697167	-0.297746	0.00088116527
chr4	0	0.503426	1e-06	-1.354428	-0.217578	0.00020864606
chr2	0	0.366039	1e-06	-1.513415	-0.40252	0.0073798895
chr11	0	0.35435	1e-06	-1.445977	-0.360989	0.00029969215
chr7	0	0.41994	1e-06	-1.252776	-0.334154	0.083593875
chr1	0	0.357265	1e-06	-1.660765	-0.485546	0.4627105
chr9	0	0.535354	2e-06	-1.001444	-0.317218	0.090304226
chr2	0	0.369445	1e-06	-1.48313	-0.40252	2.8014183e-05
chr17	0	0.277721	1e-06	-1.656069	-0.649844	0.27702576
chr15	0	0.280567	1e-06	-2.104998	-0.424557	0.07025123
chr18	0	0.426154	1e-06	-1.301679	-0.323002	8.940697e-06
chr2	0	0.439022	1e-06	-0.864471	-0.40252	0.019444525
chr1	0	0.481379	1e-06	-0.776614	-0.485546	0.859151
chrX	0	0.560503	1e-06	-1.231463	-0.25951	0.018880457
chr2	0	0.410636	1e-06	-1.116871	-0.40252	0.0344567
chr14	0	0.376411	1e-06	-1.203146	-0.417507	0.013014585
chr14	0	0.369579	1e-06	-1.244793	-0.417507	0.011737347
chr18	0	0.47736	1e-06	-0.929805	-0.323002	0.10916847
chr11	0	0.356026	1e-06	-1.432435	-0.360989	0.00013834238
chr3	0	0.40648	1e-06	-1.113464	-0.245352	0.0021679401
chr2	0	0.332213	1e-06	-1.814186	-0.40252	0.00034883618
chr8	0	0.496626	2e-06	-0.512329	-0.263348	0.36991662
chr10	0	0.405473	1e-06	-0.960127	-0.350029	0.254795
chr1	0	0.432143	1e-06	-1.127357	-0.485546	0.015738636
chr3	0	0.540534	1e-06	0.008479	-0.245352	0.8874179
chr17	0	0.282864	1e-06	-1.606228	-0.649844	0.012440741
chr13	0	0.476486	1e-06	-1.065522	-0.341006	0.13563076
chrX	0	0.580686	1e-06	-1.05795	-0.25951	0.013203949
chr14	0	0.525232	3e-06	-0.295957	-0.361294	0.020470262
chr17	0	0.262202	1e-06	-1.806465	-0.649844	0.07724306
chr2	0	0.389215	1e-06	-1.30734	-0.40252	0.0023262203
chr4	0	0.562467	1e-06	-0.996961	-0.217578	0.024383843
chr4	0	0.54888	1e-06	-1.079225	-0.217578	0.0526506
chr5	0	0.417942	1e-06	-1.297939	-0.289197	0.0011161864
chr16	0	0.480488	2e-06	-0.51722	-0.363549	0.34477335
chr2	0	0.45987	2e-06	-0.679096	-0.325466	2.6524067e-06
chr3	0	0.499638	2e-06	-0.333793	-0.208421	0.88581
chr4	0	0.652654	1e-06	-0.450919	-0.217578	0.04360208
chr12	0	0.408532	1e-06	-0.874714	-0.442332	0.09947768
chr14	0	0.322049	1e-06	-1.534528	-0.417507	0.0013604462
chr14	0	0.346591	1e-06	-1.384924	-0.417507	0.0017261803
chr8	0	0.361407	1e-06	-1.559447	-0.297746	0.026448905
chr7	0	0.561985	2e-06	-0.215666	-0.294247	0.0037365854
chr8	0	0.361495	1e-06	-1.558765	-0.297746	0.022719473
chr5	0	0.454312	2e-06	-1.018766	-0.252146	0.042534858
chrX	0	0.596023	2e-06	-0.926099	-0.232933	0.6768159
chr6	0	0.381236	1e-06	-1.42853	-0.335257	0.10735646
chr4	0	0.547076	1e-06	-1.090147	-0.217578	0.00028258562
chr2	0	0.424453	1e-06	-0.994014	-0.40252	0.006312579
chr1	0	0.352695	1e-06	-1.69332	-0.485546	0.021579355
chr6	0	0.395123	1e-06	-1.322803	-0.335257	0.017116785
chr20	0	0.303943	1e-06	-1.600817	-0.476117	0.40337294
chr14	0	0.314129	1e-06	-1.582807	-0.417507	0.00895974
chr3	0	0.336346	1e-06	-1.700439	-0.245352	0.0011458993
chr15	0	0.406246	2e-06	-1.142101	-0.396275	0.045211136
chr3	0	0.36193	1e-06	-1.486318	-0.245352	0.00012293458
chr9	0	0.413496	1e-06	-1.556434	-0.337721	0.00041136146
chrX	0	0.653549	2e-06	-0.431549	-0.232933	0.0036872923
chr21	0	0.72055	2e-06	-0.686815	-0.343545	0.0029573739
chr2	0	0.419664	1e-06	-1.036597	-0.40252	0.00023186207
chr1	0	0.396028	1e-06	-1.384629	-0.485546	0.005766332
chr12	0	0.333924	1e-06	-1.436357	-0.442332	4.3839216e-05
chr3	0	0.32003	1e-06	-1.836993	-0.245352	0.24689725
chr8	0	0.394139	1e-06	-1.305974	-0.297746	0.00028955936
chr4	0	0.569103	2e-06	-0.956783	-0.193043	0.0055331886
chrX	0	0.605575	1e-06	-0.84398	-0.25951	0.005517721
chr9	0	0.442102	1e-06	-1.426151	-0.337721	0.0005861223
chr3	0	0.431839	1e-06	-0.901226	-0.245352	4.4375658e-05
chrX	0	0.558522	1e-06	-1.248493	-0.25951	0.0001321435
chr5	0	0.400287	1e-06	-1.433458	-0.289197	0.004501164
chr3	0	0.387492	1e-06	-1.272381	-0.245352	0.03863135
chr7	0	0.449962	1e-06	-1.033577	-0.334154	0.015584111
chr9	0	0.527401	2e-06	-1.037665	-0.317218	0.015684396
chr1	0	0.317366	1e-06	-1.944993	-0.485546	0.000867784
chr14	0	0.371051	1e-06	-1.23582	-0.417507	0.0046411157
chr4	0	0.422235	1e-06	-1.846004	-0.217578	0.06415269
chr9	0	0.651694	2e-06	-0.471585	-0.317218	0.0062588453
chr12	0	0.427406	1e-06	-0.732631	-0.442332	0.017522156
chr4	0	0.585718	2e-06	-0.856187	-0.193043	0.0038487315
chr14	0	0.399516	1e-06	-1.062302	-0.417507	0.1635305
chr17	0	0.36446	2e-06	-0.815474	-0.597282	0.9747367
chrX	0	0.57002	1e-06	-1.149646	-0.25951	0.0017177761
chr14	0	0.438843	2e-06	-0.822571	-0.389401	0.1791355
chr8	0	0.36192	1e-06	-1.555474	-0.297746	3.6805868e-05
chr4	0	0.606198	1e-06	-0.73219	-0.217578	0.0002542436
chrX	0	0.649633	1e-06	-0.465215	-0.25951	0.019827843
chr4	0	0.688681	2e-06	-0.232792	-0.193043	0.0017955303
chr3	0	0.345174	1e-06	-1.626555	-0.245352	0.91723126
chr8	0	0.500156	1e-06	-0.484993	-0.297746	0.70019823
chr2	0	0.472226	1e-06	-0.56923	-0.40252	0.021100491
chr18	0	0.524539	3e-06	-0.587176	-0.283132	0.37806493
chr16	0	0.433564	1e-06	-0.853633	-0.387933	0.16378477
chr12	0	0.405744	1e-06	-0.895701	-0.442332	0.08354774
chr3	0	0.438018	1e-06	-0.849512	-0.245352	0.0005752146
chr4	0	0.627936	1e-06	-0.600576	-0.217578	0.20902237
chr4	0	0.635842	1e-06	-0.552709	-0.217578	0.006357491
chr18	0	0.431009	1e-06	-1.26642	-0.323002	0.0009120405
chr18	0	0.416928	1e-06	-1.368681	-0.323002	0.06637764
chr1	0	0.457155	1e-06	-0.949179	-0.485546	0.012083143
chr14	0	0.373146	1e-06	-1.223049	-0.417507	0.0004785955
chr7	0	0.433399	1e-06	-1.154509	-0.334154	0.09989983
chr4	0	0.618019	1e-06	-0.660619	-0.217578	0.0012010932
chr5	0	0.406549	1e-06	-1.385391	-0.289197	0.0023657978
chr3	0	0.421574	1e-06	-0.987137	-0.245352	0.0037065744
chrX	0	0.569905	1e-06	-1.150634	-0.25951	0.5468161
chr2	0	0.448528	1e-06	-0.779946	-0.40252	0.028484225
chr4	0	0.573771	2e-06	-0.928521	-0.193043	0.016767949
chr8	0	0.576203	2e-06	0.103905	-0.263348	0.95629466
chr12	0	0.346575	1e-06	-1.341121	-0.442332	0.4036702
chr5	0	0.474992	2e-06	-0.860029	-0.252146	0.044086277
chr1	0	0.351128	1e-06	-1.704483	-0.485546	0.01600784
chr7	0	0.472348	1e-06	-0.870131	-0.334154	0.31170094
chr4	0	0.512405	1e-06	-1.300064	-0.217578	0.001303494
chr2	0	0.381034	1e-06	-1.380083	-0.40252	0.04001063
chr3	0	0.371689	1e-06	-1.404642	-0.245352	0.03296855
chr12	0	0.310792	1e-06	-1.610493	-0.442332	6.303191e-05
chr18	0	0.452411	1e-06	-1.110992	-0.323002	0.094090104
chr4	0	0.61612	1e-06	-0.672116	-0.217578	1.090765e-05
chr5	0	0.41137	1e-06	-1.348386	-0.289197	0.0008409023
chr1	0	0.359183	1e-06	-1.647102	-0.485546	0.0019057095
chr6	0	0.513203	2e-06	-0.42382	-0.298252	0.0011921227
chrX	0	0.621027	2e-06	-0.71114	-0.232933	0.35312092
chr8	0	0.394999	1e-06	-1.299315	-0.297746	0.0023249984
chr4	0	0.595383	2e-06	-0.79767	-0.193043	0.005854726
chr8	0	0.358344	1e-06	-1.583166	-0.297746	0.06359753
chr2	0	0.457949	1e-06	-0.696177	-0.40252	0.8502076
chr6	0	0.558432	3e-06	-0.079476	-0.261248	0.00059756637
chr8	0	0.446132	1e-06	-0.903347	-0.297746	0.44334143
chr12	0	0.314612	1e-06	-1.581736	-0.442332	0.4223678
chrX	0	0.648731	3e-06	-0.47297	-0.206355	0.0066894293
chr8	0	0.349377	1e-06	-1.652605	-0.297746	0.010811448
chr8	0	0.374171	1e-06	-1.460604	-0.297746	0.14056915
chr9	0	0.45186	1e-06	-1.381709	-0.337721	0.30847293
chr2	0	0.468976	1e-06	-0.598128	-0.40252	0.21563968
chr14	0	0.348084	1e-06	-1.375823	-0.417507	0.025854915
chr14	0	0.321935	1e-06	-1.535223	-0.417507	0.01329425
chr4	0	0.569033	1e-06	-0.957207	-0.217578	0.003957212
chr6	0	0.427138	1e-06	-1.079062	-0.335257	0.004496902
