chr	labels	FRI	GNM	std(fri)	std(gnm)	prediction
chr17	0	0.28569	1e-06	-1.578841	-0.649844	0.04280877
chr13	0	0.479979	1e-06	-1.045056	-0.341006	0.002487421
chr4	0	0.589306	1e-06	-0.834463	-0.217578	0.001075536
chr17	0	0.296834	1e-06	-1.470843	-0.649844	0.5226976
chr8	0	0.549942	1e-06	-0.099457	-0.297746	0.13663465
chr20	0	0.385934	2e-06	-0.7467	-0.444505	0.78822017
chr12	0	0.296588	1e-06	-1.71742	-0.442332	0.23637381
chr4	0	0.507057	1e-06	-1.332444	-0.217578	0.03210029
chr1	0	0.433752	1e-06	-1.115895	-0.485546	0.3119675
chr5	0	0.42787	1e-06	-1.221733	-0.289197	0.0067677796
chr16	0	0.43978	1e-06	-0.809069	-0.387933	0.50777197
chr9	0	0.389697	1e-06	-1.664825	-0.337721	0.11848894
chr12	0	0.419951	1e-06	-0.788752	-0.442332	0.14856231
chrX	0	0.620522	1e-06	-0.715482	-0.25951	0.067005664
chrX	0	0.599334	1e-06	-0.897634	-0.25951	0.5872285
chr4	0	0.618041	1e-06	-0.660486	-0.217578	0.10793319
chr2	0	0.4344	1e-06	-0.905568	-0.40252	0.27931982
chr2	0	0.520729	1e-06	-0.137955	-0.40252	0.8413875
chr1	0	0.395301	1e-06	-1.389808	-0.485546	0.015451491
chr2	0	0.410909	1e-06	-1.114443	-0.40252	0.35654068
chr7	0	0.3748	1e-06	-1.582356	-0.334154	0.010825068
chr7	0	0.393653	1e-06	-1.444705	-0.334154	0.119404614
chr2	0	0.354984	1e-06	-1.611713	-0.40252	0.04542598
chrX	0	0.618741	2e-06	-0.730793	-0.232933	0.54315424
chrX	0	0.645804	2e-06	-0.498133	-0.232933	0.082476765
chr8	0	0.416902	1e-06	-1.129701	-0.297746	0.67957705
chr12	0	0.474549	2e-06	-0.377742	-0.394027	0.7769145
chr13	0	0.451689	1e-06	-1.210815	-0.341006	0.00025585294
chr4	0	0.65409	2e-06	-0.442225	-0.193043	0.106053054
chr7	0	0.39034	1e-06	-1.468894	-0.334154	0.0126565695
chr1	0	0.36728	1e-06	-1.589421	-0.485546	0.021208078
chr8	0	0.541476	1e-06	-0.165016	-0.297746	0.841203
chr1	0	0.383586	1e-06	-1.473262	-0.485546	0.060734212
chr4	0	0.509929	1e-06	-1.315056	-0.217578	0.010086536
chr18	0	0.415819	2e-06	-1.376735	-0.303067	0.0055679977
chr3	0	0.385975	1e-06	-1.285077	-0.245352	0.18848711
chr17	0	0.356358	3e-06	-0.893991	-0.544721	0.8886486
chr4	0	0.540669	1e-06	-1.128939	-0.217578	0.012768298
chr13	0	0.4467	1e-06	-1.240047	-0.341006	0.026065648
chr7	0	0.431741	1e-06	-1.166614	-0.334154	0.24085394
chr13	0	0.6083	2e-06	-0.293187	-0.318036	0.34373167
chrX	0	0.618972	2e-06	-0.728807	-0.232933	0.042921305
chr12	0	0.352359	1e-06	-1.29758	-0.442332	0.03983316
chr20	0	0.447274	3e-06	-0.107709	-0.412893	0.7520581
chr8	0	0.367333	1e-06	-1.513557	-0.297746	0.010438502
chr1	0	0.400257	1e-06	-1.354503	-0.485546	0.02385223
chr19	0	0.221629	1e-06	-1.969442	-0.719474	0.6154704
chr16	0	0.453641	2e-06	-0.709695	-0.363549	0.050951928
chrX	0	0.544087	1e-06	-1.372591	-0.25951	0.0014872253
chr2	0	0.363633	1e-06	-1.534808	-0.40252	0.0011566579
chr5	0	0.412717	1e-06	-1.338046	-0.289197	0.020110011
chr7	0	0.439342	1e-06	-1.111117	-0.334154	0.009261638
chrX	0	0.606886	1e-06	-0.83271	-0.25951	0.009247631
chrX	0	0.643081	2e-06	-0.521543	-0.232933	0.56984705
chr10	0	0.386157	1e-06	-1.13592	-0.350029	0.012189418
chr14	0	0.442819	2e-06	-0.798334	-0.389401	0.3547567
chrX	0	0.597983	2e-06	-0.909249	-0.232933	0.121429265
chr4	0	0.546756	1e-06	-1.092084	-0.217578	0.00373891
chr8	0	0.452431	1e-06	-0.854569	-0.297746	0.06109366
chr3	0	0.332011	1e-06	-1.73672	-0.245352	0.014139444
chr7	0	0.54631	2e-06	-0.330114	-0.294247	0.06376931
chr1	0	0.346333	1e-06	-1.738641	-0.485546	0.009982377
chr10	0	0.405684	1e-06	-0.958207	-0.350029	0.44661382
chr2	0	0.449164	1e-06	-0.774291	-0.40252	0.47156018
chr16	0	0.480578	2e-06	-0.516575	-0.363549	0.4776938
chr12	0	0.326299	1e-06	-1.493758	-0.442332	0.0021038055
chr5	0	0.468602	1e-06	-0.909078	-0.289197	0.1104683
chr6	0	0.406089	1e-06	-1.239315	-0.335257	0.24019781
chr16	0	0.473901	2e-06	-0.564445	-0.363549	0.62061185
chr7	0	0.459354	1e-06	-0.965004	-0.334154	0.04819092
chr2	0	0.364973	1e-06	-1.522893	-0.40252	0.15431866
chr5	0	0.431173	1e-06	-1.196379	-0.289197	0.08762035
chr2	0	0.439508	1e-06	-0.860149	-0.40252	0.22994578
chr5	0	0.458264	1e-06	-0.988431	-0.289197	0.048627913
chr4	0	0.63693	2e-06	-0.546121	-0.193043	0.26476032
chr4	0	0.60819	1e-06	-0.720129	-0.217578	0.035851657
chr4	0	0.562901	1e-06	-0.994334	-0.217578	0.08121011
chrX	0	0.571448	1e-06	-1.137369	-0.25951	0.07326117
chr7	0	0.409514	1e-06	-1.3289	-0.334154	0.043744445
chr4	0	0.579082	1e-06	-0.896365	-0.217578	0.047680706
chr5	0	0.445625	1e-06	-1.085447	-0.289197	0.3981706
chr4	0	0.513369	1e-06	-1.294228	-0.217578	0.0040226877
chr5	0	0.470006	1e-06	-0.898301	-0.289197	0.15916198
chr16	0	0.37565	1e-06	-1.268836	-0.387933	0.33541435
chr2	0	0.481089	1e-06	-0.490423	-0.40252	0.0233351
chr4	0	0.507396	1e-06	-1.330392	-0.217578	0.0015512705
chrX	0	0.569433	1e-06	-1.154692	-0.25951	0.08330566
chr2	0	0.37381	1e-06	-1.444317	-0.40252	0.003687948
chr8	0	0.487232	2e-06	-0.585075	-0.263348	0.08530703
chrX	0	0.597171	2e-06	-0.916229	-0.232933	0.0011428893
chr4	0	0.614162	2e-06	-0.683971	-0.193043	0.0372442
chr9	0	0.50379	1e-06	-1.145199	-0.337721	0.0038729012
chr4	0	0.576032	1e-06	-0.914831	-0.217578	0.0079805255
chr5	0	0.569511	2e-06	-0.134509	-0.252146	0.0056254566
chr2	0	0.348493	1e-06	-1.669429	-0.40252	0.008548021
chr13	0	0.441924	1e-06	-1.268031	-0.341006	0.040486008
chr3	0	0.436615	1e-06	-0.861254	-0.245352	0.129195
chr12	0	0.301476	1e-06	-1.680623	-0.442332	0.0037881434
chr2	0	0.371323	1e-06	-1.466431	-0.40252	0.18214443
chr9	0	0.529448	1e-06	-1.028343	-0.337721	0.07120854
chr7	0	0.373641	1e-06	-1.590818	-0.334154	0.006020218
chr8	0	0.40989	1e-06	-1.184001	-0.297746	0.0052684546
chrX	0	0.686027	2e-06	-0.152337	-0.232933	0.020013869
chr8	0	0.428059	1e-06	-1.043302	-0.297746	0.034305304
chr3	0	0.369164	1e-06	-1.425774	-0.245352	0.050364405
chr3	0	0.426871	1e-06	-0.942805	-0.245352	0.032022923
chrX	0	0.738617	4e-06	0.299777	-0.179777	0.08324689
chr6	0	0.497622	2e-06	-0.542443	-0.298252	0.04913771
chr6	0	0.406877	1e-06	-1.233316	-0.335257	0.37316072
chr7	0	0.533075	2e-06	-0.426746	-0.294247	0.1817253
chr9	0	0.466963	1e-06	-1.312924	-0.337721	0.034630388
chr10	0	0.452449	2e-06	-0.532601	-0.307205	0.1481489
chr2	0	0.311713	1e-06	-1.996466	-0.40252	0.021813571
chr4	0	0.562268	1e-06	-0.998166	-0.217578	0.2450633
chr2	0	0.364687	1e-06	-1.525436	-0.40252	0.13764128
chrX	0	0.630174	3e-06	-0.632504	-0.206355	0.028676987
chr4	0	0.551267	1e-06	-1.064772	-0.217578	0.027957708
chrX	0	0.550447	1e-06	-1.317914	-0.25951	0.015515864
chr4	0	0.700312	2e-06	-0.162371	-0.193043	0.06673911
chr5	0	0.453604	1e-06	-1.024201	-0.289197	0.17093408
chr3	0	0.428392	1e-06	-0.930075	-0.245352	0.0025991797
chrX	0	0.574726	1e-06	-1.109188	-0.25951	0.06774801
chr7	0	0.395633	1e-06	-1.430249	-0.334154	0.105998844
chr11	0	0.47406	2e-06	-0.478742	-0.326244	0.009831667
chr11	0	0.368708	1e-06	-1.329967	-0.360989	0.27282816
chr8	0	0.463114	1e-06	-0.771841	-0.297746	0.15860337
chr11	0	0.279054	1e-06	-2.054355	-0.360989	0.10393453
chr12	0	0.324401	1e-06	-1.508046	-0.442332	0.24628976
chr4	0	0.55753	1e-06	-1.026853	-0.217578	0.114703655
chr3	0	0.352647	1e-06	-1.564011	-0.245352	0.015577346
chr5	0	0.411019	1e-06	-1.35108	-0.289197	0.056049556
chr16	0	0.334263	1e-06	-1.565552	-0.387933	0.0280945
chr9	0	0.631571	1e-06	-0.563233	-0.337721	0.11326346
chr2	0	0.401	1e-06	-1.202551	-0.40252	0.8065353
chr7	0	0.354136	1e-06	-1.73323	-0.334154	0.0149023235
chr10	0	0.38188	1e-06	-1.174845	-0.350029	0.044072866
chr18	0	0.477257	1e-06	-0.930553	-0.323002	0.12100798
chr2	0	0.3412	1e-06	-1.734276	-0.40252	0.042916298
chr15	0	0.410282	1e-06	-1.111178	-0.424557	0.014778733
chr11	0	0.355647	1e-06	-1.435497	-0.360989	0.10129064
chr10	0	0.383198	1e-06	-1.16285	-0.350029	0.42595738
chrX	0	0.596398	1e-06	-0.922875	-0.25951	0.26539052
chr8	0	0.365051	1e-06	-1.531228	-0.297746	0.002095431
chr8	0	0.363671	1e-06	-1.541915	-0.297746	0.0047631264
chr16	0	0.395107	1e-06	-1.129343	-0.387933	0.53629154
chr5	0	0.352801	1e-06	-1.797956	-0.289197	0.028304905
chrX	0	0.542401	1e-06	-1.387085	-0.25951	0.009597063
chr2	0	0.362931	1e-06	-1.54105	-0.40252	0.039222956
chr6	0	0.471612	2e-06	-0.740466	-0.298252	0.034191906
chr3	0	0.431059	1e-06	-0.907754	-0.245352	0.10051
chr15	0	0.306941	1e-06	-1.902932	-0.424557	0.0063776374
chr16	0	0.326257	1e-06	-1.62295	-0.387933	0.34336472
chr16	0	0.32974	1e-06	-1.597979	-0.387933	0.022784024
chr12	0	0.439717	1e-06	-0.639955	-0.442332	0.7842171
chr6	0	0.386577	1e-06	-1.387867	-0.335257	0.0032553375
chr4	0	0.654112	1e-06	-0.442092	-0.217578	0.003294468
chr3	0	0.403168	1e-06	-1.141183	-0.245352	0.04373792
chr1	0	0.355525	1e-06	-1.67316	-0.485546	0.30759877
chr3	0	0.317611	1e-06	-1.857239	-0.245352	0.0029048026
chr5	0	0.391777	1e-06	-1.49878	-0.289197	0.04482436
chr16	0	0.392566	2e-06	-1.14756	-0.363549	0.10081947
chr4	0	0.638637	1e-06	-0.535786	-0.217578	0.07435766
chr14	0	0.319137	1e-06	-1.552279	-0.417507	0.022165209
chr5	0	0.413333	1e-06	-1.333318	-0.289197	0.49671397
chr8	0	0.582119	2e-06	0.149718	-0.263348	0.10083106
chr12	0	0.3334	1e-06	-1.440302	-0.442332	0.023142189
chr4	0	0.408836	1e-06	-1.927129	-0.217578	0.03834027
chr6	0	0.35877	1e-06	-1.599571	-0.335257	0.0017483234
chr14	0	0.324869	1e-06	-1.517338	-0.417507	0.015707672
chr1	0	0.445963	1e-06	-1.028907	-0.485546	0.082155585
chr3	0	0.346605	1e-06	-1.614578	-0.245352	0.008194476
chr12	0	0.35299	1e-06	-1.29283	-0.442332	0.092925936
chr1	0	0.395423	1e-06	-1.388939	-0.485546	0.05043286
chrX	0	0.634769	2e-06	-0.593001	-0.232933	0.14932445
chrX	0	0.566586	1e-06	-1.179168	-0.25951	0.011083305
chr10	0	0.493914	3e-06	-0.155231	-0.264381	0.73604774
chrX	0	0.596191	2e-06	-0.924654	-0.232933	0.019747883
chr2	0	0.338651	1e-06	-1.756941	-0.40252	0.018386573
chr3	0	0.404931	1e-06	-1.126428	-0.245352	0.13739288
chr4	0	0.595256	2e-06	-0.798439	-0.193043	0.120146215
chr1	0	0.318227	1e-06	-1.93886	-0.485546	0.08288854
chr14	0	0.414143	1e-06	-0.973138	-0.417507	0.60532236
chr6	0	0.425341	1e-06	-1.092743	-0.335257	0.01646164
chr6	0	0.368631	1e-06	-1.524496	-0.335257	0.1120365
chr1	0	0.406004	1e-06	-1.313563	-0.485546	0.5622164
chr2	0	0.42571	1e-06	-0.982837	-0.40252	0.2626065
chr2	0	0.537734	3e-06	0.013248	-0.248412	0.13789102
chr1	0	0.44881	1e-06	-1.008626	-0.485546	0.056269675
chr4	0	0.537998	1e-06	-1.14511	-0.217578	0.052632898
chr2	0	0.394123	1e-06	-1.2637	-0.40252	0.04405147
chr2	0	0.43513	1e-06	-0.899077	-0.40252	0.032088995
chr12	0	0.557523	3e-06	0.24688	-0.345722	0.85015494
chr5	0	0.393798	1e-06	-1.483267	-0.289197	0.0045533776
chr21	0	0.67422	1e-06	-0.80527	-0.348593	0.093191415
chr11	0	0.29087	1e-06	-1.958884	-0.360989	0.055072248
chr4	0	0.684166	1e-06	-0.260128	-0.217578	0.12501386
chr7	0	0.498802	1e-06	-0.676983	-0.334154	0.0703938
chr2	0	0.464472	1e-06	-0.638177	-0.40252	0.025671422
chr2	0	0.440999	1e-06	-0.846892	-0.40252	0.017875671
chr6	0	0.37571	1e-06	-1.470601	-0.335257	0.019667566
chr11	0	0.428484	1e-06	-0.846987	-0.360989	0.22341785
chr1	0	0.405854	1e-06	-1.314632	-0.485546	0.0593749
chr15	0	0.409865	1e-06	-1.114373	-0.424557	0.04356298
chr5	0	0.602097	3e-06	0.115618	-0.215094	0.14261568
chr8	0	0.394195	1e-06	-1.305541	-0.297746	0.010252416
chr3	0	0.524156	2e-06	-0.128594	-0.208421	0.16011032
chr2	0	0.44214	1e-06	-0.836746	-0.40252	0.043118536
chr9	0	0.51383	1e-06	-1.099473	-0.337721	0.128533
chr10	0	0.380276	1e-06	-1.189443	-0.350029	0.028900504
chr8	0	0.439293	1e-06	-0.956308	-0.297746	0.023135006
chr12	0	0.434752	2e-06	-0.677331	-0.394027	0.12710327
chr4	0	0.638104	1e-06	-0.539013	-0.217578	0.066753924
chr1	0	0.373871	1e-06	-1.542469	-0.485546	0.8233182
chr13	0	0.44156	1e-06	-1.270164	-0.341006	0.008469373
chr16	0	0.632718	6e-06	0.574163	-0.266011	0.45686778
chr4	0	0.561382	1e-06	-1.003531	-0.217578	0.124949545
chr7	0	0.397782	1e-06	-1.414558	-0.334154	0.011651039
chrX	0	0.520125	1e-06	-1.578591	-0.25951	0.056373507
chr10	0	0.31295	1e-06	-1.802172	-0.350029	0.09646535
chr21	0	0.66181	1e-06	-0.837	-0.348593	0.02594933
chr13	0	0.44286	1e-06	-1.262547	-0.341006	0.2534778
chr10	0	0.415431	1e-06	-0.8695	-0.350029	0.33948666
chr4	0	0.623673	1e-06	-0.626386	-0.217578	0.18924248
chr5	0	0.489527	1e-06	-0.748459	-0.289197	0.020853609
chr11	0	0.415127	1e-06	-0.95491	-0.360989	0.10033274
chr5	0	0.446795	2e-06	-1.076466	-0.252146	0.0050035715
chrX	0	0.518985	1e-06	-1.588392	-0.25951	0.0031796694
chrX	0	0.589252	1e-06	-0.984309	-0.25951	0.6306718
chrX	0	0.593294	1e-06	-0.94956	-0.25951	0.30809423
chr1	0	0.41638	1e-06	-1.239647	-0.485546	0.117821455
chrX	0	0.505485	1e-06	-1.704451	-0.25951	0.02602318
chr2	0	0.400449	1e-06	-1.207451	-0.40252	0.0018379986
chr10	0	0.343281	1e-06	-1.526132	-0.350029	0.02079764
chr7	0	0.588563	3e-06	-0.021613	-0.25434	0.08803442
chr2	0	0.422561	1e-06	-1.010837	-0.40252	0.82846695
chrX	0	0.57681	1e-06	-1.091272	-0.25951	0.008466452
chr4	0	0.664009	1e-06	-0.38217	-0.217578	0.079041064
chr7	0	0.439387	1e-06	-1.110788	-0.334154	0.07342222
chr3	0	0.362332	1e-06	-1.482954	-0.245352	0.29248643
chr1	0	0.375849	1e-06	-1.528378	-0.485546	0.03404188
chrX	0	0.60498	1e-06	-0.849096	-0.25951	0.025294453
chr10	0	0.370633	2e-06	-1.277203	-0.307205	0.0077114105
chr16	0	0.365349	1e-06	-1.342687	-0.387933	0.012628138
chr1	0	0.351317	1e-06	-1.703137	-0.485546	0.016804546
chr3	0	0.407094	1e-06	-1.108325	-0.245352	0.44429222
chr7	0	0.583977	2e-06	-0.055096	-0.294247	0.029565781
chr10	0	0.376091	1e-06	-1.22753	-0.350029	0.22558844
chr3	0	0.348286	1e-06	-1.600509	-0.245352	0.0069232285
chr10	0	0.315867	1e-06	-1.775625	-0.350029	0.18350914
chrX	0	0.60348	1e-06	-0.861991	-0.25951	0.8118789
chr10	0	0.394151	1e-06	-1.063168	-0.350029	0.0126206875
chr3	0	0.488456	1e-06	-0.427379	-0.245352	0.06275371
chrX	0	0.589627	2e-06	-0.981085	-0.232933	0.04755348
chrX	0	0.630087	1e-06	-0.633252	-0.25951	0.014485031
chr13	0	0.437204	1e-06	-1.295687	-0.341006	0.128515
chr6	0	0.397085	1e-06	-1.307866	-0.335257	0.7731229
chr2	0	0.451039	1e-06	-0.757619	-0.40252	0.06300017
chr14	0	0.346684	1e-06	-1.384357	-0.417507	0.19792846
chr5	0	0.465164	1e-06	-0.935467	-0.289197	0.0038944185
chr17	0	0.423613	3e-06	-0.242217	-0.544721	0.872654
chr14	0	0.331778	1e-06	-1.475222	-0.417507	0.28327784
chr3	0	0.436824	1e-06	-0.859505	-0.245352	0.06785974
chr14	0	0.393233	1e-06	-1.100602	-0.417507	0.016138822
chr5	0	0.417462	1e-06	-1.301624	-0.289197	0.02399382
chr4	0	0.592871	1e-06	-0.812879	-0.217578	0.000780195
chr8	0	0.426955	1e-06	-1.051852	-0.297746	0.47536397
chr5	0	0.460088	1e-06	-0.97443	-0.289197	0.10409567
chr8	0	0.409144	1e-06	-1.189778	-0.297746	0.039700985
chr2	0	0.438886	1e-06	-0.86568	-0.40252	0.022266448
chr14	0	0.539292	3e-06	-0.21025	-0.361294	0.03210622
chrX	0	0.606973	3e-06	-0.831962	-0.206355	0.013183802
chr14	0	0.371515	1e-06	-1.232992	-0.417507	0.3255837
chr1	0	0.483469	1e-06	-0.761726	-0.485546	0.4285207
chr13	0	0.453994	1e-06	-1.197309	-0.341006	0.03002423
chr13	0	0.499495	1e-06	-0.930706	-0.341006	0.058890343
chr8	0	0.352959	1e-06	-1.624867	-0.297746	0.02331391
chr14	0	0.36089	1e-06	-1.29776	-0.417507	0.030669361
chrX	0	0.624247	1e-06	-0.683458	-0.25951	0.04780665
chr11	0	0.430693	1e-06	-0.829139	-0.360989	0.066434145
chr16	0	0.362742	1e-06	-1.361378	-0.387933	0.9676266
chr11	0	0.504562	1e-06	-0.232291	-0.360989	0.09911257
chr1	0	0.376222	1e-06	-1.525721	-0.485546	0.002773583
chr3	0	0.414785	1e-06	-1.043957	-0.245352	0.0027078986
chr12	0	0.429928	1e-06	-0.713646	-0.442332	0.85244966
chr2	0	0.374431	1e-06	-1.438795	-0.40252	0.047163963
chr3	0	0.402408	1e-06	-1.147544	-0.245352	0.21946573
chr6	0	0.371656	1e-06	-1.501466	-0.335257	0.0682936
chr13	0	0.49885	1e-06	-0.934485	-0.341006	0.2510278
chr1	0	0.378732	1e-06	-1.507841	-0.485546	0.01200524
chr11	0	0.336684	1e-06	-1.588715	-0.360989	0.009674311
chr1	0	0.512754	2e-06	-0.553108	-0.40969	0.2816916
chr7	0	0.439751	1e-06	-1.108131	-0.334154	0.01943034
chr14	0	0.338912	1e-06	-1.431734	-0.417507	0.029219389
chr4	0	0.564225	1e-06	-0.986317	-0.217578	0.015661359
chr8	0	0.445378	1e-06	-0.909186	-0.297746	0.0035161078
chr1	0	0.381135	1e-06	-1.490722	-0.485546	0.0150871575
chr8	0	0.402073	1e-06	-1.244535	-0.297746	0.038863778
chr11	0	0.367163	1e-06	-1.34245	-0.360989	0.003628254
chr9	0	0.727089	2e-06	-0.128206	-0.317218	0.16264617
chr8	0	0.440855	1e-06	-0.944212	-0.297746	0.059058964
chrX	0	0.596791	2e-06	-0.919496	-0.232933	0.004578799
chr13	0	0.668779	4e-06	0.061176	-0.272096	0.53977
chr4	0	0.640352	1e-06	-0.525402	-0.217578	0.13811281
chr8	0	0.472757	1e-06	-0.697167	-0.297746	0.050838917
chr4	0	0.503426	1e-06	-1.354428	-0.217578	0.0060459077
chr2	0	0.366039	1e-06	-1.513415	-0.40252	0.03283769
chr11	0	0.35435	1e-06	-1.445977	-0.360989	0.12245181
chr7	0	0.41994	1e-06	-1.252776	-0.334154	0.0769299
chr1	0	0.357265	1e-06	-1.660765	-0.485546	0.69001734
chr9	0	0.535354	2e-06	-1.001444	-0.317218	0.01130566
chr2	0	0.369445	1e-06	-1.48313	-0.40252	0.036038786
chr17	0	0.277721	1e-06	-1.656069	-0.649844	0.28199464
chr15	0	0.280567	1e-06	-2.104998	-0.424557	0.015606165
chr18	0	0.426154	1e-06	-1.301679	-0.323002	0.01408276
chr2	0	0.439022	1e-06	-0.864471	-0.40252	0.12483528
chr1	0	0.481379	1e-06	-0.776614	-0.485546	0.40361765
chrX	0	0.560503	1e-06	-1.231463	-0.25951	0.5498195
chr2	0	0.410636	1e-06	-1.116871	-0.40252	0.06934145
chr14	0	0.376411	1e-06	-1.203146	-0.417507	0.24453625
chr14	0	0.369579	1e-06	-1.244793	-0.417507	0.009010613
chr18	0	0.47736	1e-06	-0.929805	-0.323002	0.016727
chr11	0	0.356026	1e-06	-1.432435	-0.360989	0.010681391
chr3	0	0.40648	1e-06	-1.113464	-0.245352	0.066753834
chr2	0	0.332213	1e-06	-1.814186	-0.40252	0.0030123293
chr8	0	0.496626	2e-06	-0.512329	-0.263348	0.4001177
chr10	0	0.405473	1e-06	-0.960127	-0.350029	0.7648343
chr1	0	0.432143	1e-06	-1.127357	-0.485546	0.008950859
chr3	0	0.540534	1e-06	0.008479	-0.245352	0.2816823
chr17	0	0.282864	1e-06	-1.606228	-0.649844	0.26539516
chr13	0	0.476486	1e-06	-1.065522	-0.341006	0.01654303
chrX	0	0.580686	1e-06	-1.05795	-0.25951	0.07770589
chr14	0	0.525232	3e-06	-0.295957	-0.361294	0.05982095
chr17	0	0.262202	1e-06	-1.806465	-0.649844	0.15586692
chr2	0	0.389215	1e-06	-1.30734	-0.40252	0.024414062
chr4	0	0.562467	1e-06	-0.996961	-0.217578	0.003334403
chr4	0	0.54888	1e-06	-1.079225	-0.217578	0.08397353
chr5	0	0.417942	1e-06	-1.297939	-0.289197	0.00036725402
chr16	0	0.480488	2e-06	-0.51722	-0.363549	0.9134699
chr2	0	0.45987	2e-06	-0.679096	-0.325466	0.013544172
chr3	0	0.499638	2e-06	-0.333793	-0.208421	0.14569807
chr4	0	0.652654	1e-06	-0.450919	-0.217578	0.41846338
chr12	0	0.408532	1e-06	-0.874714	-0.442332	0.75682724
chr14	0	0.322049	1e-06	-1.534528	-0.417507	0.17821407
chr14	0	0.346591	1e-06	-1.384924	-0.417507	0.0015838742
chr8	0	0.361407	1e-06	-1.559447	-0.297746	0.016522855
chr7	0	0.561985	2e-06	-0.215666	-0.294247	0.13654995
chr8	0	0.361495	1e-06	-1.558765	-0.297746	0.043756425
chr5	0	0.454312	2e-06	-1.018766	-0.252146	0.18273634
chrX	0	0.596023	2e-06	-0.926099	-0.232933	0.4189392
chr6	0	0.381236	1e-06	-1.42853	-0.335257	0.12919813
chr4	0	0.547076	1e-06	-1.090147	-0.217578	0.001450628
chr2	0	0.424453	1e-06	-0.994014	-0.40252	0.051801443
chr1	0	0.352695	1e-06	-1.69332	-0.485546	0.039260507
chr6	0	0.395123	1e-06	-1.322803	-0.335257	0.105507255
chr20	0	0.303943	1e-06	-1.600817	-0.476117	0.43056044
chr14	0	0.314129	1e-06	-1.582807	-0.417507	0.090969294
chr3	0	0.336346	1e-06	-1.700439	-0.245352	0.0072872043
chr15	0	0.406246	2e-06	-1.142101	-0.396275	0.04849264
chr3	0	0.36193	1e-06	-1.486318	-0.245352	0.0016777515
chr9	0	0.413496	1e-06	-1.556434	-0.337721	0.0028912723
chrX	0	0.653549	2e-06	-0.431549	-0.232933	0.026218444
chr21	0	0.72055	2e-06	-0.686815	-0.343545	0.009043664
chr2	0	0.419664	1e-06	-1.036597	-0.40252	0.033788115
chr1	0	0.396028	1e-06	-1.384629	-0.485546	0.01413101
chr12	0	0.333924	1e-06	-1.436357	-0.442332	0.005779743
chr3	0	0.32003	1e-06	-1.836993	-0.245352	0.4552896
chr8	0	0.394139	1e-06	-1.305974	-0.297746	0.015403926
chr4	0	0.569103	2e-06	-0.956783	-0.193043	0.09830248
chrX	0	0.605575	1e-06	-0.84398	-0.25951	0.03301379
chr9	0	0.442102	1e-06	-1.426151	-0.337721	0.043044716
chr3	0	0.431839	1e-06	-0.901226	-0.245352	0.0001604855
chrX	0	0.558522	1e-06	-1.248493	-0.25951	0.025245309
chr5	0	0.400287	1e-06	-1.433458	-0.289197	0.0064657032
chr3	0	0.387492	1e-06	-1.272381	-0.245352	0.06322509
chr7	0	0.449962	1e-06	-1.033577	-0.334154	0.02324465
chr9	0	0.527401	2e-06	-1.037665	-0.317218	0.3166213
chr1	0	0.317366	1e-06	-1.944993	-0.485546	0.035936326
chr14	0	0.371051	1e-06	-1.23582	-0.417507	0.011443913
chr4	0	0.422235	1e-06	-1.846004	-0.217578	0.047306538
chr9	0	0.651694	2e-06	-0.471585	-0.317218	0.00978452
chr12	0	0.427406	1e-06	-0.732631	-0.442332	0.0039465725
chr4	0	0.585718	2e-06	-0.856187	-0.193043	0.030044734
chr14	0	0.399516	1e-06	-1.062302	-0.417507	0.5334844
chr17	0	0.36446	2e-06	-0.815474	-0.597282	0.6618228
chrX	0	0.57002	1e-06	-1.149646	-0.25951	0.022486717
chr14	0	0.438843	2e-06	-0.822571	-0.389401	0.29458988
chr8	0	0.36192	1e-06	-1.555474	-0.297746	0.0015460849
chr4	0	0.606198	1e-06	-0.73219	-0.217578	0.18659505
chrX	0	0.649633	1e-06	-0.465215	-0.25951	0.066136956
chr4	0	0.688681	2e-06	-0.232792	-0.193043	0.20995194
chr3	0	0.345174	1e-06	-1.626555	-0.245352	0.23469096
chr8	0	0.500156	1e-06	-0.484993	-0.297746	0.19068703
chr2	0	0.472226	1e-06	-0.56923	-0.40252	0.041845262
chr18	0	0.524539	3e-06	-0.587176	-0.283132	0.6317711
chr16	0	0.433564	1e-06	-0.853633	-0.387933	0.013709128
chr12	0	0.405744	1e-06	-0.895701	-0.442332	0.049972177
chr3	0	0.438018	1e-06	-0.849512	-0.245352	0.103315294
chr4	0	0.627936	1e-06	-0.600576	-0.217578	0.24985954
chr4	0	0.635842	1e-06	-0.552709	-0.217578	0.011494249
chr18	0	0.431009	1e-06	-1.26642	-0.323002	0.03791809
chr18	0	0.416928	1e-06	-1.368681	-0.323002	0.009189934
chr1	0	0.457155	1e-06	-0.949179	-0.485546	0.057041377
chr14	0	0.373146	1e-06	-1.223049	-0.417507	0.025168031
chr7	0	0.433399	1e-06	-1.154509	-0.334154	0.007834047
chr4	0	0.618019	1e-06	-0.660619	-0.217578	0.19202328
chr5	0	0.406549	1e-06	-1.385391	-0.289197	0.00994423
chr3	0	0.421574	1e-06	-0.987137	-0.245352	0.04860705
chrX	0	0.569905	1e-06	-1.150634	-0.25951	0.27376395
chr2	0	0.448528	1e-06	-0.779946	-0.40252	0.023312151
chr4	0	0.573771	2e-06	-0.928521	-0.193043	0.18069506
